breach,type_of_interaction,gaze,talk,distance,pedestrian_gender,actor_gender,transportation,pedestrian_group_size,location,date,coder_id,enter,exit,outcome,group_lead_pedestrian
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-30,2,0:01:02,0:01:09,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-30,2,0:01:12,0:01:20,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-30,2,0:00:15,0:00:19,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:01:22,0:01:26,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:00:19,0:00:23,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-30,2,0:01:45,0:01:50,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:00:31,0:00:35,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:00:29,0:00:37,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:01:02,0:01:09,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:01:12,0:01:16,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-30,2,0:01:15,0:01:18,Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-30,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:01:55,0:01:58,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-30,2,0:00:04,0:00:07,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-30,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:00:29,0:00:33,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-30,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-30,2,0:00:36,0:00:39,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-30,2,0:01:27,0:01:35,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-30,2,0:01:41,0:01:44,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-30,2,0:01:37,0:01:48,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Other/Uncertain,M,Other,,PC,2018-08-30,2,"","","",FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-30,2,0:00:27,0:00:35,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-30,2,0:00:39,0:00:46,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-08-30,2,0:01:03,0:01:06,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Other/Uncertain,M,Other,,PC,2018-08-30,2,"","","",FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-30,2,0:00:03,0:00:13,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,2,PC,2018-08-30,2,0:00:03,0:00:13,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-30,2,0:00:11,0:00:15,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-30,2,0:01:47,0:02:01,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-30,2,0:01:58,0:02:03,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-30,2,0:01:58,0:02:03,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-30,2,0:00:44,0:00:47,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-30,2,0:01:38,0:01:41,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-30,2,0:01:38,0:01:41,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-30,2,0:00:34,0:00:39,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-30,2,0:00:34,0:00:39,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,2,PC,2018-08-30,2,0:01:43,0:01:46,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-30,2,0:01:43,0:01:46,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Other/Uncertain,M,Other,,PC,2018-08-30,2,"","","",FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Skateboard,1,PC,2018-08-30,2,0:00:38,0:00:40,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-30,2,0:01:22,0:01:25,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-30,2,0:01:36,0:01:40,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-30,2,0:02:02,0:02:06,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-30,2,0:01:18,0:01:22,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,3,PC,2018-08-30,2,0:01:46,0:01:51,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,3,PC,2018-08-30,2,0:01:46,0:01:51,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,3,PC,2018-08-30,2,0:01:46,0:01:51,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-30,2,0:00:16,0:00:20,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-30,2,0:00:44,0:00:48,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,PC,2018-08-30,2,0:00:44,0:00:48,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-30,2,0:01:04,0:01:15,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-30,2,0:01:22,0:01:33,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Other,1,PC,2018-08-30,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,PC,2018-08-30,2,0:00:30,0:00:34,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,PC,2018-08-30,2,0:00:30,0:00:34,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-30,2,0:00:17,0:00:21,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-30,2,0:00:33,0:00:39,Diverge,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-30,2,0:01:20,0:01:23,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-30,2,0:01:47,0:01:50,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Other/Uncertain,M,Walking,1,PC,2018-08-30,2,0:00:23,0:00:27,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-30,2,0:00:36,0:00:40,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Other/Uncertain,M,Other,,PC,2018-08-30,2,"","","",FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,5,PC,2018-09-06,2,0:00:00,0:00:06,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,5,PC,2018-09-06,2,0:00:00,0:00:06,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,5,PC,2018-09-06,2,0:00:00,0:00:06,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,5,PC,2018-09-06,2,0:00:00,0:00:06,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,5,PC,2018-09-06,2,0:00:00,0:00:06,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,3,PC,2018-09-06,2,0:00:44,0:00:48,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,3,PC,2018-09-06,2,0:00:44,0:00:48,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,3,PC,2018-09-06,2,0:00:44,0:00:48,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,PC,2018-09-06,2,0:01:04,0:01:12,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Other/Uncertain,W,Other,,PC,2020-09-06,2,"","","",FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2020-09-06,2,0:00:39,0:00:42,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2020-09-06,2,0:00:44,0:00:47,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2020-09-06,2,0:01:04,0:01:06,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2020-09-06,2,0:01:10,0:01:15,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2020-09-06,2,0:01:10,0:01:15,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,PC,2020-09-06,2,0:01:51,0:01:53,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:00:18,0:00:22,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:00:21,0:00:24,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,PC,2018-09-06,2,0:01:22,0:01:25,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:01:59,0:02:04,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:00:19,0:00:25,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,6,PC,2018-09-06,2,0:00:44,0:00:49,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,6,PC,2018-09-06,2,0:00:44,0:00:49,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,6,PC,2018-09-06,2,0:00:44,0:00:49,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,6,PC,2018-09-06,2,0:00:44,0:00:49,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,6,PC,2018-09-06,2,0:00:44,0:00:49,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,6,PC,2018-09-06,2,0:00:44,0:00:49,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,3,PC,2018-09-06,2,0:00:46,0:00:50,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,3,PC,2018-09-06,2,0:00:46,0:00:50,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,3,PC,2018-09-06,2,0:00:46,0:00:50,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-09-06,2,0:00:48,0:00:52,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,PC,2018-09-06,2,0:00:48,0:00:52,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,4,PC,2018-09-06,2,0:00:55,0:00:59,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,4,PC,2018-09-06,2,0:00:55,0:00:59,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,4,PC,2018-09-06,2,0:00:55,0:00:59,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,4,PC,2018-09-06,2,0:00:55,0:00:59,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-09-06,2,0:00:59,0:01:05,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-09-06,2,0:01:06,0:01:10,Diverge,TRUE
1,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,PC,2018-09-06,2,"","",Break,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-09-06,2,0:01:11,0:01:16,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,2,PC,2020-09-06,2,0:00:09,0:00:12,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,2,PC,2020-09-06,2,0:00:09,0:00:12,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,PC,2018-09-06,2,0:01:30,0:01:34,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,PC,2018-09-06,2,0:01:30,0:01:34,Diverge,FALSE
1,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-09-06,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,1,PC,2020-09-06,2,0:00:17,0:00:21,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:00:35,0:00:41,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:01:36,0:01:44,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:01:47,0:01:57,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:00:15,0:00:19,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:01:22,0:01:26,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:01:56,0:02:06,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:01:56,0:02:06,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-09-06,2,0:00:28,0:00:32,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,0:00:28,0:00:32,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:00:30,0:00:33,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,3,PC,2018-09-06,2,0:00:55,0:00:58,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,3,PC,2018-09-06,2,0:00:55,0:00:58,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,3,PC,2018-09-06,2,0:00:55,0:00:58,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:01:15,0:01:17,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:01:40,0:01:43,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,0:01:59,0:02:02,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,0:01:59,0:02:02,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:00:11,0:00:13,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Bike,1,PC,2018-09-06,2,0:00:11,0:00:12,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:01:41,0:01:43,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-09-06,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-09-06,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:00:27,0:00:34,Diverge,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,0:00:41,0:00:45,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,0:00:41,0:00:45,Within Bounds No Divergence,FALSE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-09-06,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:01:41,0:01:48,Diverge,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Bike,1,PC,2018-09-06,2,0:00:06,0:00:07,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:00:14,0:00:16,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-09-06,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Bike,1,PC,2018-09-06,2,0:00:51,0:00:55,Diverge,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-09-06,2,0:01:22,0:01:31,Diverge,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,4,PC,2018-09-06,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,4,PC,2018-09-06,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,4,PC,2018-09-06,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,4,PC,2018-09-06,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,0:01:05,0:01:08,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-09-06,2,0:01:05,0:01:08,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:01:05,0:01:08,Within Bounds No Divergence,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-09-06,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-09-06,2,0:01:22,0:01:25,Diverge,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-09-06,2,0:01:25,0:01:27,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-09-06,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Skateboard,1,PC,2020-09-06,2,0:00:20,0:00:22,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Other/Uncertain,W,Walking,1,PC,2020-09-06,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-09-06,2,0:00:08,0:00:09,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,3,PC,2018-09-06,2,0:00:20,0:00:23,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,3,PC,2018-09-06,2,0:00:20,0:00:22,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,3,PC,2018-09-06,2,0:00:20,0:00:22,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-09-06,2,0:00:26,0:00:29,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:00:31,0:00:35,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:00:31,0:00:35,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:00:32,0:00:36,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:00:32,0:00:36,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:00:42,0:00:45,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,2,PC,2018-09-06,2,0:00:42,0:00:45,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-09-06,2,0:00:58,0:01:05,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:01:08,0:01:12,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:01:08,0:01:12,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,2,PC,2018-09-06,2,0:01:08,0:01:12,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:01:08,0:01:12,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:01:17,0:01:24,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:01:17,0:01:24,Diverge,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Other,1,PC,2018-09-06,2,"","","",TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:01:50,0:01:57,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:01:50,0:01:57,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,2,PC,2018-09-06,2,0:01:25,0:01:28,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-09-06,2,0:01:25,0:01:28,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,3,PC,2018-09-06,2,0:01:25,0:01:28,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,3,PC,2018-09-06,2,0:01:25,0:01:28,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,3,PC,2018-09-06,2,0:01:25,0:01:28,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Bike,1,PC,2018-09-06,2,0:01:37,0:01:41,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-09-06,2,0:01:44,0:01:51,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-09-06,2,0:02:03,0:02:05,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-09-06,2,0:00:40,0:00:47,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-09-06,2,0:01:42,0:01:50,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,3,PC,2018-09-06,2,0:01:49,0:01:57,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,3,PC,2018-09-06,2,0:01:49,0:01:57,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,3,PC,2018-09-06,2,0:01:49,0:01:57,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-09-06,2,0:00:03,0:00:15,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,PC,2018-09-06,2,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-09-06,2,"","",Break,FALSE
